"","Resultat","Kontor","Kon","Alder","Utbildare"
"9314","Underkänd","Sollentuna","Kvinna",29,"Privatist"
"9315","Godkänd","Sollentuna","Man",29,"Privatist"
"9316","Godkänd","Sollentuna","Kvinna",29,"Privatist"
"9317","Underkänd","Sollentuna","Kvinna",29,"Privatist"
"9318","Underkänd","Sollentuna","Man",29,"Trafikskola"
"9319","Underkänd","Sollentuna","Man",29,"Privatist"
"9320","Godkänd","Sollentuna","Man",29,"Privatist"
"9321","Godkänd","Sollentuna","Kvinna",29,"Privatist"
"9322","Underkänd","Sollentuna","Man",29,"Privatist"
"9323","Godkänd","Sollentuna","Man",29,"Privatist"
"9324","Underkänd","Sollentuna","Man",29,"Privatist"
"9325","Underkänd","Sollentuna","Kvinna",29,"Privatist"
"9326","Underkänd","Sollentuna","Man",29,"Privatist"
"9327","Underkänd","Sollentuna","Man",29,"Privatist"
"9328","Underkänd","Sollentuna","Man",29,"Privatist"
"9329","Godkänd","Sollentuna","Man",29,"Privatist"
"9330","Underkänd","Sollentuna","Man",29,"Privatist"
"9331","Underkänd","Sollentuna","Man",29,"Privatist"
"9332","Godkänd","Sollentuna","Man",29,"Privatist"
"9333","Godkänd","Sollentuna","Man",29,"Privatist"
"9334","Godkänd","Sollentuna","Kvinna",29,"Trafikskola"
"9335","Underkänd","Sollentuna","Man",29,"Privatist"
"9336","Underkänd","Sollentuna","Man",29,"Privatist"
"9337","Godkänd","Sollentuna","Man",29,"Privatist"
"9338","Godkänd","Sollentuna","Man",29,"Trafikskola"
"9339","Underkänd","Sollentuna","Man",29,"Privatist"
"9340","Godkänd","Sollentuna","Kvinna",29,"Trafikskola"
"9341","Godkänd","Sollentuna","Man",29,"Privatist"
"9342","Underkänd","Sollentuna","Man",29,"Privatist"
"9343","Underkänd","Sollentuna","Kvinna",29,"Privatist"
"9344","Godkänd","Sollentuna","Kvinna",29,"Privatist"
"9345","Godkänd","Sollentuna","Kvinna",29,"Privatist"
"9346","Godkänd","Sollentuna","Man",29,"Trafikskola"
"9347","Underkänd","Sollentuna","Man",29,"Privatist"
"9348","Underkänd","Sollentuna","Kvinna",29,"Privatist"
"9349","Underkänd","Sollentuna","Kvinna",29,"Trafikskola"
"9350","Underkänd","Sollentuna","Man",29,"Trafikskola"
"9351","Godkänd","Sollentuna","Kvinna",29,"Privatist"
"9352","Underkänd","Sollentuna","Kvinna",29,"Privatist"
"9353","Godkänd","Sollentuna","Man",29,"Privatist"
"9354","Underkänd","Sollentuna","Man",29,"Privatist"
"9355","Underkänd","Sollentuna","Man",29,"Privatist"
"9356","Underkänd","Sollentuna","Man",29,"Privatist"
"9357","Underkänd","Sollentuna","Man",29,"Privatist"
"9358","Underkänd","Sollentuna","Kvinna",29,"Privatist"
"9359","Godkänd","Sollentuna","Man",29,"Privatist"
"9360","Godkänd","Sollentuna","Man",29,"Trafikskola"
"9361","Godkänd","Sollentuna","Kvinna",29,"Trafikskola"
"9362","Underkänd","Sollentuna","Man",29,"Trafikskola"
"9363","Underkänd","Sollentuna","Man",29,"Privatist"
"9364","Underkänd","Sollentuna","Man",29,"Privatist"
"9365","Godkänd","Sollentuna","Man",29,"Privatist"
"9366","Underkänd","Sollentuna","Kvinna",29,"Trafikskola"
"9367","Underkänd","Sollentuna","Man",29,"Privatist"
"9368","Underkänd","Sollentuna","Man",29,"Privatist"
"9369","Underkänd","Sollentuna","Man",29,"Privatist"
"9370","Underkänd","Sollentuna","Man",29,"Privatist"
"9371","Underkänd","Sollentuna","Kvinna",29,"Privatist"
"9372","Underkänd","Sollentuna","Man",29,"Privatist"
"9373","Underkänd","Sollentuna","Kvinna",29,"Privatist"
"9374","Underkänd","Sollentuna","Man",29,"Privatist"
"9375","Underkänd","Sollentuna","Man",29,"Trafikskola"
"9376","Underkänd","Sollentuna","Man",29,"Privatist"
"9377","Underkänd","Sollentuna","Man",29,"Privatist"
"9378","Godkänd","Sollentuna","Man",29,"Privatist"
"9379","Underkänd","Sollentuna","Man",29,"Privatist"
"9380","Underkänd","Sollentuna","Kvinna",29,"Privatist"
"9381","Underkänd","Sollentuna","Man",29,"Privatist"
"9382","Underkänd","Sollentuna","Kvinna",29,"Privatist"
"9383","Godkänd","Sollentuna","Man",29,"Privatist"
"9384","Godkänd","Sollentuna","Man",29,"Privatist"
"9385","Underkänd","Sollentuna","Man",29,"Privatist"
"9386","Underkänd","Sollentuna","Man",29,"Privatist"
"9387","Underkänd","Sollentuna","Man",29,"Privatist"
"9388","Underkänd","Sollentuna","Kvinna",29,"Privatist"
"9389","Underkänd","Sollentuna","Man",29,"Privatist"
"9390","Underkänd","Sollentuna","Kvinna",29,"Privatist"
"9391","Godkänd","Sollentuna","Man",29,"Privatist"
"9392","Underkänd","Sollentuna","Kvinna",29,"Trafikskola"
"9393","Godkänd","Sollentuna","Kvinna",29,"Privatist"
"9394","Godkänd","Sollentuna","Man",29,"Privatist"
"9395","Godkänd","Sollentuna","Man",29,"Privatist"
"9396","Underkänd","Sollentuna","Man",29,"Privatist"
"9397","Godkänd","Sollentuna","Kvinna",29,"Trafikskola"
"9398","Underkänd","Sollentuna","Kvinna",29,"Trafikskola"
"9399","Godkänd","Sollentuna","Kvinna",29,"Privatist"
"9400","Underkänd","Sollentuna","Man",29,"Privatist"
"9401","Godkänd","Sollentuna","Kvinna",29,"Privatist"
"9402","Godkänd","Sollentuna","Kvinna",29,"Trafikskola"
"9403","Underkänd","Sollentuna","Man",29,"Privatist"
"9404","Underkänd","Sollentuna","Man",29,"Privatist"
"9405","Godkänd","Sollentuna","Kvinna",29,"Trafikskola"
"9406","Underkänd","Sollentuna","Man",29,"Privatist"
"9407","Godkänd","Sollentuna","Kvinna",29,"Privatist"
"9408","Godkänd","Sollentuna","Kvinna",29,"Trafikskola"
"9409","Godkänd","Sollentuna","Man",29,"Trafikskola"
"9410","Underkänd","Sollentuna","Man",29,"Privatist"
"9411","Underkänd","Sollentuna","Man",29,"Privatist"
"9412","Underkänd","Sollentuna","Kvinna",29,"Privatist"
"9413","Underkänd","Sollentuna","Man",29,"Privatist"
"9414","Underkänd","Sollentuna","Man",29,"Privatist"
"9415","Godkänd","Sollentuna","Kvinna",29,"Trafikskola"
"9416","Underkänd","Sollentuna","Man",29,"Privatist"
"9417","Godkänd","Sollentuna","Man",29,"Privatist"
"9418","Godkänd","Sollentuna","Man",29,"Privatist"
"9419","Godkänd","Sollentuna","Man",29,"Privatist"
"9420","Underkänd","Sollentuna","Kvinna",29,"Privatist"
"9421","Godkänd","Sollentuna","Kvinna",29,"Trafikskola"
"9422","Underkänd","Sollentuna","Man",29,"Privatist"
"9423","Underkänd","Sollentuna","Man",29,"Privatist"
"9424","Underkänd","Sollentuna","Man",29,"Privatist"
"9425","Underkänd","Sollentuna","Man",29,"Trafikskola"
"9426","Godkänd","Sollentuna","Man",29,"Privatist"
"9427","Godkänd","Sollentuna","Kvinna",29,"Privatist"
"9428","Godkänd","Sollentuna","Man",29,"Privatist"
"9429","Underkänd","Sollentuna","Man",29,"Privatist"
"9430","Godkänd","Sollentuna","Man",29,"Privatist"
"9431","Underkänd","Sollentuna","Kvinna",29,"Trafikskola"
"9432","Underkänd","Sollentuna","Kvinna",29,"Privatist"
"9433","Godkänd","Sollentuna","Man",29,"Privatist"
"9434","Underkänd","Sollentuna","Man",29,"Privatist"
"9435","Underkänd","Sollentuna","Kvinna",29,"Privatist"
"9436","Underkänd","Sollentuna","Man",29,"Privatist"
"9437","Underkänd","Sollentuna","Man",29,"Privatist"
"9438","Underkänd","Sollentuna","Man",29,"Privatist"
"9439","Underkänd","Sollentuna","Kvinna",29,"Privatist"
"9440","Godkänd","Sollentuna","Kvinna",29,"Privatist"
"9441","Godkänd","Sollentuna","Man",29,"Privatist"
"9442","Underkänd","Sollentuna","Man",29,"Privatist"
"9443","Godkänd","Sollentuna","Man",29,"Privatist"
"9444","Underkänd","Sollentuna","Kvinna",29,"Privatist"
"9445","Godkänd","Sollentuna","Kvinna",29,"Privatist"
"9446","Underkänd","Sollentuna","Kvinna",29,"Privatist"
"9447","Underkänd","Sollentuna","Kvinna",29,"Privatist"
"9448","Underkänd","Sollentuna","Kvinna",29,"Privatist"
"9449","Godkänd","Sollentuna","Man",29,"Privatist"
"9450","Underkänd","Sollentuna","Man",29,"Privatist"
"9451","Underkänd","Sollentuna","Kvinna",29,"Privatist"
"9452","Underkänd","Sollentuna","Kvinna",29,"Privatist"
"9453","Godkänd","Sollentuna","Kvinna",29,"Privatist"
"9454","Underkänd","Sollentuna","Kvinna",29,"Privatist"
"9455","Godkänd","Sollentuna","Kvinna",29,"Privatist"
"9456","Godkänd","Sollentuna","Kvinna",29,"Trafikskola"
"9457","Underkänd","Sollentuna","Kvinna",29,"Privatist"
"9458","Underkänd","Sollentuna","Man",29,"Privatist"
"9459","Underkänd","Sollentuna","Kvinna",29,"Privatist"
"9460","Underkänd","Sollentuna","Man",29,"Privatist"
"9461","Godkänd","Sollentuna","Man",29,"Trafikskola"
"9462","Underkänd","Sollentuna","Kvinna",29,"Privatist"
"9463","Godkänd","Sollentuna","Man",29,"Privatist"
"9464","Underkänd","Sollentuna","Man",29,"Privatist"
"9465","Underkänd","Sollentuna","Kvinna",29,"Privatist"
"9466","Underkänd","Sollentuna","Man",29,"Privatist"
"9467","Godkänd","Sollentuna","Kvinna",29,"Privatist"
"9468","Godkänd","Sollentuna","Kvinna",29,"Privatist"
"9469","Underkänd","Sollentuna","Kvinna",29,"Trafikskola"
"9470","Underkänd","Sollentuna","Man",29,"Privatist"
"9471","Godkänd","Sollentuna","Man",29,"Trafikskola"
"9472","Godkänd","Sollentuna","Man",29,"Trafikskola"
"9473","Underkänd","Sollentuna","Kvinna",29,"Privatist"
"9474","Godkänd","Sollentuna","Kvinna",29,"Trafikskola"
"9475","Underkänd","Sollentuna","Man",29,"Trafikskola"
"9476","Godkänd","Sollentuna","Kvinna",29,"Privatist"
"9477","Underkänd","Sollentuna","Man",29,"Privatist"
"9478","Godkänd","Sollentuna","Kvinna",29,"Trafikskola"
"9479","Underkänd","Sollentuna","Man",29,"Privatist"
"9480","Underkänd","Sollentuna","Kvinna",29,"Trafikskola"
"9481","Underkänd","Sollentuna","Man",29,"Privatist"
"9482","Underkänd","Sollentuna","Man",29,"Privatist"
"9483","Godkänd","Sollentuna","Man",29,"Privatist"
"9484","Underkänd","Sollentuna","Kvinna",29,"Privatist"
"9485","Underkänd","Sollentuna","Man",29,"Privatist"
"9486","Underkänd","Sollentuna","Kvinna",29,"Privatist"
"9487","Underkänd","Sollentuna","Man",29,"Privatist"
"9488","Godkänd","Sollentuna","Kvinna",29,"Privatist"
"9489","Underkänd","Sollentuna","Kvinna",29,"Privatist"
"9490","Underkänd","Sollentuna","Man",29,"Privatist"
"9491","Underkänd","Sollentuna","Man",29,"Privatist"
"9492","Underkänd","Sollentuna","Man",29,"Privatist"
"9493","Godkänd","Sollentuna","Man",29,"Privatist"
"9494","Underkänd","Sollentuna","Man",29,"Privatist"
"9495","Underkänd","Sollentuna","Man",29,"Privatist"
"9496","Underkänd","Sollentuna","Man",29,"Privatist"
"9497","Underkänd","Sollentuna","Man",29,"Privatist"
"9498","Underkänd","Sollentuna","Man",29,"Privatist"
"9499","Underkänd","Sollentuna","Kvinna",29,"Privatist"
"9500","Underkänd","Sollentuna","Kvinna",29,"Privatist"
"9501","Underkänd","Sollentuna","Man",29,"Privatist"
"9502","Underkänd","Sollentuna","Kvinna",29,"Trafikskola"
"9503","Underkänd","Sollentuna","Man",29,"Privatist"
"9504","Godkänd","Sollentuna","Man",29,"Privatist"
"9505","Underkänd","Sollentuna","Man",29,"Privatist"
"9506","Underkänd","Sollentuna","Kvinna",29,"Privatist"
"9507","Underkänd","Sollentuna","Man",29,"Privatist"
"9508","Underkänd","Sollentuna","Man",29,"Privatist"
"9509","Underkänd","Sollentuna","Man",29,"Privatist"
"9510","Underkänd","Sollentuna","Kvinna",29,"Privatist"
"9511","Underkänd","Sollentuna","Man",29,"Privatist"
"9512","Godkänd","Sollentuna","Kvinna",29,"Privatist"
"9513","Underkänd","Sollentuna","Man",29,"Privatist"
"9514","Godkänd","Sollentuna","Man",29,"Privatist"
"9515","Underkänd","Sollentuna","Man",29,"Privatist"
"9516","Underkänd","Sollentuna","Kvinna",29,"Privatist"
"9517","Underkänd","Sollentuna","Kvinna",29,"Privatist"
"9518","Underkänd","Sollentuna","Man",29,"Privatist"
"9519","Underkänd","Sollentuna","Kvinna",29,"Privatist"
"9520","Godkänd","Sollentuna","Man",29,"Privatist"
"9521","Godkänd","Sollentuna","Man",29,"Privatist"
"9522","Godkänd","Sollentuna","Kvinna",29,"Privatist"
"9523","Godkänd","Sollentuna","Man",29,"Privatist"
"9524","Godkänd","Sollentuna","Kvinna",29,"Privatist"
"9525","Underkänd","Sollentuna","Kvinna",29,"Trafikskola"
"9526","Underkänd","Sollentuna","Kvinna",29,"Privatist"
"9527","Underkänd","Sollentuna","Kvinna",29,"Privatist"
"9528","Godkänd","Sollentuna","Man",29,"Trafikskola"
"9529","Godkänd","Sollentuna","Man",29,"Privatist"
"9530","Underkänd","Sollentuna","Man",29,"Privatist"
"9531","Underkänd","Sollentuna","Kvinna",29,"Privatist"
"9532","Underkänd","Sollentuna","Kvinna",29,"Privatist"
"9533","Godkänd","Sollentuna","Man",29,"Privatist"
"9534","Underkänd","Sollentuna","Man",29,"Privatist"
"9535","Underkänd","Sollentuna","Man",29,"Privatist"
"9536","Godkänd","Sollentuna","Man",29,"Privatist"
"9537","Godkänd","Sollentuna","Kvinna",29,"Privatist"
"9538","Godkänd","Sollentuna","Man",29,"Trafikskola"
"9539","Underkänd","Sollentuna","Kvinna",29,"Privatist"
"9540","Godkänd","Sollentuna","Kvinna",29,"Privatist"
"9541","Underkänd","Sollentuna","Man",29,"Privatist"
"9542","Underkänd","Sollentuna","Kvinna",29,"Privatist"
"9543","Underkänd","Sollentuna","Kvinna",29,"Privatist"
"9544","Underkänd","Sollentuna","Kvinna",29,"Privatist"
"9545","Underkänd","Sollentuna","Man",29,"Privatist"
"9546","Underkänd","Sollentuna","Man",29,"Privatist"
"9547","Underkänd","Sollentuna","Kvinna",29,"Trafikskola"
"9548","Underkänd","Sollentuna","Man",29,"Privatist"
"9549","Godkänd","Sollentuna","Man",29,"Privatist"
"9550","Underkänd","Sollentuna","Kvinna",29,"Trafikskola"
"9551","Godkänd","Sollentuna","Man",29,"Trafikskola"
"9552","Godkänd","Sollentuna","Man",29,"Trafikskola"
"9553","Underkänd","Sollentuna","Man",29,"Privatist"
"9554","Underkänd","Sollentuna","Kvinna",29,"Trafikskola"
"9555","Godkänd","Sollentuna","Man",29,"Privatist"
"9556","Underkänd","Sollentuna","Man",29,"Privatist"
"9557","Underkänd","Sollentuna","Man",29,"Privatist"
"9558","Godkänd","Sollentuna","Kvinna",29,"Privatist"
"9559","Underkänd","Sollentuna","Man",29,"Privatist"
"9560","Underkänd","Sollentuna","Man",29,"Privatist"
"9561","Underkänd","Sollentuna","Man",29,"Privatist"
"9562","Godkänd","Sollentuna","Man",29,"Trafikskola"
"9563","Godkänd","Sollentuna","Kvinna",29,"Privatist"
"9564","Underkänd","Sollentuna","Kvinna",29,"Trafikskola"
"9565","Godkänd","Sollentuna","Kvinna",29,"Trafikskola"
"9566","Underkänd","Sollentuna","Man",29,"Privatist"
"9567","Underkänd","Sollentuna","Kvinna",29,"Privatist"
"9568","Underkänd","Sollentuna","Man",29,"Privatist"
"9569","Godkänd","Sollentuna","Kvinna",29,"Trafikskola"
"9570","Underkänd","Sollentuna","Man",29,"Privatist"
"9571","Underkänd","Sollentuna","Kvinna",29,"Privatist"
"9572","Underkänd","Sollentuna","Man",29,"Privatist"
"9573","Underkänd","Sollentuna","Man",29,"Privatist"
"9574","Underkänd","Sollentuna","Kvinna",29,"Trafikskola"
"9575","Underkänd","Sollentuna","Man",29,"Privatist"
"9576","Godkänd","Sollentuna","Man",29,"Trafikskola"
"9577","Underkänd","Sollentuna","Man",29,"Privatist"
"9578","Underkänd","Sollentuna","Man",29,"Privatist"
"9579","Underkänd","Sollentuna","Kvinna",29,"Privatist"
"9580","Godkänd","Sollentuna","Kvinna",29,"Privatist"
"9581","Godkänd","Sollentuna","Kvinna",29,"Privatist"
"9582","Godkänd","Sollentuna","Man",29,"Privatist"
"9583","Godkänd","Sollentuna","Kvinna",29,"Trafikskola"
"9584","Godkänd","Sollentuna","Kvinna",29,"Trafikskola"
"9585","Godkänd","Sollentuna","Kvinna",29,"Privatist"
"9586","Godkänd","Sollentuna","Man",29,"Privatist"
"9587","Godkänd","Sollentuna","Kvinna",29,"Trafikskola"
"9588","Godkänd","Sollentuna","Man",29,"Privatist"
"9589","Godkänd","Sollentuna","Man",29,"Privatist"
"9590","Godkänd","Sollentuna","Man",30,"Privatist"
"9591","Underkänd","Sollentuna","Man",30,"Privatist"
"9592","Godkänd","Sollentuna","Man",30,"Privatist"
"9593","Underkänd","Sollentuna","Man",30,"Privatist"
"9594","Underkänd","Sollentuna","Man",30,"Privatist"
"9595","Underkänd","Sollentuna","Kvinna",30,"Privatist"
"9596","Godkänd","Sollentuna","Man",30,"Trafikskola"
"9597","Underkänd","Sollentuna","Kvinna",30,"Privatist"
"9598","Godkänd","Sollentuna","Man",30,"Privatist"
"9599","Underkänd","Sollentuna","Man",30,"Privatist"
"9600","Godkänd","Sollentuna","Man",30,"Privatist"
"9601","Underkänd","Sollentuna","Man",30,"Privatist"
